id_hecho,federal,tipo_persona,tipo_persona_id,provincia_id,provincia_nombre,departamento_id,departamento_nombre,localidad_id,localidad_nombre,latitud,longitud,anio,mes,fecha_hecho,hora_hecho,calle_nombre,calle_altura,calle_interseccion,calle_interseccion_nombre,semaforo_estado,tipo_lugar,modo_produccion_hecho,modo_produccion_hecho_ampliada,modo_produccion_hecho_otro,clima_condicion,clima_otro,motivo_origen_registro,motivo_origen_registro_otro,victima_sexo,victima_tr_edad,victima_18_años_o_mas,victima_clase,victima_clase_otro,victima_vehiculo,victima_vehiculo_ampliado,victima_vehiculo_otro,victima_identidad_genero,inculpado_sexo,inculpado_tr_edad,inculpado_18_años_o_mas,inculpado_vehiculo,inculpado_vehiculo_ampliado,inculpado_vehiculo_otro,inculpado_identidad_genero
13110,No,Imputado,Imputado idRegistro 13520,58,Neuquén,58007,Aluminé,20,Villa Pehuenia,-39,-71,2017,1,01-14-17,19:07,RUTA PROVINCIAL 13,0,Sí,KILKA,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,50.0-54,Sí,Camioneta,Camioneta,,Varón
13110,No,Víctima,Víctima idRegistro 16666,58,Neuquén,58007,Aluminé,20,Villa Pehuenia,-39,-71,2017,1,01-14-17,19:07,RUTA PROVINCIAL 13,0,Sí,KILKA,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,Femenino,50.0-54,No corresponde,Acompañante,,Camioneta,Camioneta,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13111,No,Imputado,Imputado idRegistro 13521,58,Neuquén,58049,Huiliches,10,Junín de los Andes,-40,-71,2017,1,01-31-17,10:14,RUTA PROVINCIAL 62,0,Sí,CURRUHUE GRANDE,Sin semáforo,Ruta Provincial,Otro,Desprendimiento-Aplastamiento,Desprendimiento/ aplastamiento,Bueno,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,60.0-64,Sí,Sin determinar,Sin determinar,,Varón
13111,No,Víctima,Víctima idRegistro 16667,58,Neuquén,58049,Huiliches,10,Junín de los Andes,-40,-71,2017,1,01-31-17,10:14,RUTA PROVINCIAL 62,0,Sí,CURRUHUE GRANDE,Sin semáforo,Ruta Provincial,Otro,Desprendimiento-Aplastamiento,Desprendimiento/ aplastamiento,Bueno,,Intervención policial,,Masculino,Sin determinar,No corresponde,Conductor,,Camioneta,Camioneta,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13112,No,Imputado,Imputado idRegistro 13522,58,Neuquén,58056,Lácar,10,San Martín de los Andes,-40,-71,2017,1,01-28-17,15:49,RUTA NACIONAL 40,2205,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,65.0-69,Sí,Automóvil,Automóvil,,Varón
13112,No,Víctima,Víctima idRegistro 16668,58,Neuquén,58056,Lácar,10,San Martín de los Andes,-40,-71,2017,1,01-28-17,15:49,RUTA NACIONAL 40,2205,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,Femenino,4 o menos,No corresponde,Pasajero,,Automóvil,Automóvil,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13113,No,Imputado,Imputado idRegistro 13523,58,Neuquén,58070,Los Lagos,10,Villa La Angostura,-41,-72,2017,1,01-19-17,19:45,CHUCAO,109,No,,Sin determinar,Calle,Colisión vehículo-persona,Colisión vehículo-persona,,Bueno,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,20.0-24,Sí,Camioneta,Camioneta,,Varón
13113,No,Víctima,Víctima idRegistro 16669,58,Neuquén,58070,Los Lagos,10,Villa La Angostura,-41,-72,2017,1,01-19-17,19:45,CHUCAO,109,No,,Sin determinar,Calle,Colisión vehículo-persona,Colisión vehículo-persona,,Bueno,,Intervención policial,,Femenino,5.0-9,No corresponde,Peatón,,No corresponde,Sin vehiculo,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13114,No,Imputado,Imputado idRegistro 13524,58,Neuquén,58035,Confluencia,10,Arroyito,-39,-69,2017,2,08-02-17,8:30,RUTA NACIONAL 22,0,Sí,ARROYITO,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Nublado,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,65.0-69,Sí,Automóvil,Automóvil,,Varón
13114,No,Víctima,Víctima idRegistro 16671,58,Neuquén,58035,Confluencia,10,Arroyito,-39,-69,2017,2,08-02-17,8:30,RUTA NACIONAL 22,0,Sí,ARROYITO,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Nublado,,Intervención policial,,Femenino,60.0-64,No corresponde,Acompañante,,Automóvil,Automóvil,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13115,No,Víctima,Víctima idRegistro 16672,58,Neuquén,58035,Confluencia,30,Centenario,-39,-68,2017,2,10-02-17,2:44,ANTARTIDA ARGENTINA,0,Sí,1° VERON Y ROTONDA,Sin semáforo,Calle,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,Masculino,25.0-29,No corresponde,Conductor,,Motocicleta,Motocicleta,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13116,No,Imputado,Imputado idRegistro 13525,58,Neuquén,58014,Añelo,10,Añelo,-38,-69,2017,2,02-14-17,2:30,RUTA PROVINCIAL 5,80,No,,Sin semáforo,Ruta Provincial,Otro,Colisión vehículo-animal,Colisión vehículo-animal,Bueno,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar,Sin determinar,,Sin determinar
13116,No,Víctima,Víctima idRegistro 16673,58,Neuquén,58014,Añelo,10,Añelo,-38,-69,2017,2,02-14-17,2:30,RUTA PROVINCIAL 5,80,No,,Sin semáforo,Ruta Provincial,Otro,Colisión vehículo-animal,Colisión vehículo-animal,Bueno,,Intervención policial,,Masculino,25.0-29,No corresponde,Conductor,,Motocicleta,Motocicleta,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13117,No,Víctima,Víctima idRegistro 16674,58,Neuquén,58021,Catán Lil,10,Las Coloradas,-40,-71,2017,2,02-15-17,20:30,RUTA PROVINCIAL 24,0,Sí,FORTIN 1° DE MAYO,Sin determinar,Ruta Provincial,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,Masculino,25.0-29,No corresponde,Conductor,,Automóvil,Automóvil,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13118,No,Imputado,Imputado idRegistro 13526,58,Neuquén,58049,Huiliches,10,Junín de los Andes,-40,-71,2017,2,02-19-17,4:48,RUTA NACIONAL 40,0,Sí,ESTANCIA SIHUEN,Sin determinar,Ruta Nacional,Colisión vehículo-persona,Colisión vehículo-persona,,Bueno,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,60.0-64,Sí,Automóvil,Automóvil,,Varón
13118,No,Víctima,Víctima idRegistro 16675,58,Neuquén,58049,Huiliches,10,Junín de los Andes,-40,-71,2017,2,02-19-17,4:48,RUTA NACIONAL 40,0,Sí,ESTANCIA SIHUEN,Sin determinar,Ruta Nacional,Colisión vehículo-persona,Colisión vehículo-persona,,Bueno,,Intervención policial,,Masculino,35.0-39,No corresponde,Peatón,,No corresponde,Sin vehiculo,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13119,No,Víctima,Víctima idRegistro 16676,58,Neuquén,58035,Confluencia,70,Neuquén,-39,-68,2017,3,04-03-17,3:04,NECOCHEA,0,Sí,CROUZEILLES,Sin semáforo,Calle,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,Femenino,20.0-24,No corresponde,Conductor,,Automóvil,Automóvil,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13119,No,Víctima,Víctima idRegistro 16677,58,Neuquén,58035,Confluencia,70,Neuquén,-39,-68,2017,3,04-03-17,3:04,NECOCHEA,0,Sí,CROUZEILLES,Sin semáforo,Calle,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,Masculino,25.0-29,No corresponde,Acompañante,,Automóvil,Automóvil,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13120,No,Víctima,Víctima idRegistro 17253,58,Neuquén,58035,Confluencia,100,Plottier,-39,-68,2017,3,05-03-17,21:49,RUTA NACIONAL 22,1232,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,Femenino,30.0-34,No corresponde,Conductor,,Automóvil,Automóvil,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13121,No,Víctima,Víctima idRegistro 16679,58,Neuquén,58035,Confluencia,90,Plaza Huincul,-39,-69,2017,3,03-17-17,14:30,RUTA PROVINCIAL 17,22,No,,Sin semáforo,Ruta Provincial,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,Femenino,60.0-64,No corresponde,Conductor,,Automóvil,Automóvil,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13122,No,Imputado,Imputado idRegistro 13527,58,Neuquén,58035,Confluencia,40,Cutral Có,-39,-69,2017,3,07-03-17,11:50,RUTA NACIONAL 22,0,Sí,COCHICO,Funcionaba,Ruta Nacional,Colisión vehículo-persona,Colisión vehículo-persona,,Bueno,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,45.0-49,Sí,Motocicleta,Motocicleta,,Varón
13122,No,Víctima,Víctima idRegistro 16680,58,Neuquén,58035,Confluencia,40,Cutral Có,-39,-69,2017,3,07-03-17,11:50,RUTA NACIONAL 22,0,Sí,COCHICO,Funcionaba,Ruta Nacional,Colisión vehículo-persona,Colisión vehículo-persona,,Bueno,,Intervención policial,,Femenino,70.0-74,No corresponde,Peatón,,No corresponde,Sin vehiculo,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13123,No,Víctima,Víctima idRegistro 16681,58,Neuquén,58028,Collón Curá,10,Piedra del Águila,-40,-70,2017,3,03-23-17,20:10,RUTA NACIONAL 237,1506,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,Masculino,55.0-59,No corresponde,Conductor,,Automóvil,Automóvil,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13124,No,Víctima,Víctima idRegistro 16682,58,Neuquén,58049,Huiliches,10,Junín de los Andes,,,2017,3,03-27-17,13:59,RUTA PROVINCIAL 60,0,No,,Sin determinar,Ruta Provincial,Vuelco-Despistes,Vuelco-despistes,,Bueno,,Intervención policial,,Masculino,75.0-79,No corresponde,Conductor,,Automóvil,Automóvil,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13125,No,Imputado,Imputado idRegistro 13528,58,Neuquén,58056,Lácar,10,San Martín de los Andes,-40,-71,2017,3,03-17-17,13:00,AVENIDA KOESSLER,2305,No,,Sin semáforo,Calle,Colisión vehículo-persona,Colisión vehículo-persona,,Bueno,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,40.0-44,Sí,Camioneta,Camioneta,,Varón
13125,No,Víctima,Víctima idRegistro 16683,58,Neuquén,58056,Lácar,10,San Martín de los Andes,-40,-71,2017,3,03-17-17,13:00,AVENIDA KOESSLER,2305,No,,Sin semáforo,Calle,Colisión vehículo-persona,Colisión vehículo-persona,,Bueno,,Intervención policial,,Femenino,15.0-19,No corresponde,Peatón,,No corresponde,Sin vehiculo,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13126,No,Imputado,Imputado idRegistro 13529,66,Salta,66056,Grl. José de San Martín,120,Hickman,,,2017,2,12-02-17,1:45,RUTA NACIONAL N° 81,,Sí,KM 1821,Sin determinar,Ruta Nacional,Otro,Caída del ocupante,Caída del vehículo,Sin determinar,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar,Sin determinar,,Sin determinar
13126,No,Víctima,Víctima idRegistro 16684,66,Salta,66056,Grl. José de San Martín,120,Hickman,,,2017,2,12-02-17,1:45,RUTA NACIONAL N° 81,,Sí,KM 1821,Sin determinar,Ruta Nacional,Otro,Caída del ocupante,Caída del vehículo,Sin determinar,,Intervención policial,,Masculino,55.0-59,No corresponde,Conductor,,Motocicleta,Motocicleta,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13127,No,Imputado,Imputado idRegistro 13530,66,Salta,66126,Orán,60,Pichanal,,,2017,2,12-02-17,16:50,RUTA PROVINCIAL N° 13,,Sí,2 KM ANTES DEL PARAJE LA ESTRELLA,Sin determinar,Ruta Provincial,Vuelco-Despistes,Vuelco-despistes,,Sin determinar,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,30.0-34,Sí,Automóvil,Automóvil,,Varón
13127,No,Víctima,Víctima idRegistro 16685,66,Salta,66126,Orán,60,Pichanal,,,2017,2,12-02-17,16:50,RUTA PROVINCIAL N° 13,,Sí,2 KM ANTES DEL PARAJE LA ESTRELLA,Sin determinar,Ruta Provincial,Vuelco-Despistes,Vuelco-despistes,,Sin determinar,,Intervención policial,,Masculino,35.0-39,No corresponde,Acompañante,,Automóvil,Automóvil,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13128,No,Imputado,Imputado idRegistro 13531,66,Salta,66035,Cerrillos,40,Villa Los Álamos,,,2017,2,02-14-17,23:30,RUTA NACIONAL N° 68,,Sí,KM 175,Sin determinar,Ruta Nacional,Colisión vehículo-vehículo,Colisión vehículo-vehículo,,Sin determinar,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,40.0-44,Sí,Automóvil,Automóvil,,Varón
13128,No,Víctima,Víctima idRegistro 16686,66,Salta,66035,Cerrillos,40,Villa Los Álamos,,,2017,2,02-14-17,23:30,RUTA NACIONAL N° 68,,Sí,KM 175,Sin determinar,Ruta Nacional,Colisión vehículo-vehículo,Colisión vehículo-vehículo,,Sin determinar,,Intervención policial,,Masculino,45.0-49,No corresponde,Acompañante,,Automóvil,Automóvil,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13129,No,Imputado,Imputado idRegistro 13532,66,Salta,66056,Grl. José de San Martín,10,Aguaray,-23,-64,2017,2,02-18-17,2:05,RUTA NACIONAL 34,,Sí,ACCESO SUR DE TARTAGAL ALTURA CAMINO AL BASURAL,Sin determinar,Ruta Nacional,Colisión vehículo-vehículo,Colisión vehículo-vehículo,,Sin determinar,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,30.0-34,Sí,Camión,Camión,,Varón
13129,No,Víctima,Víctima idRegistro 16687,66,Salta,66056,Grl. José de San Martín,10,Aguaray,-23,-64,2017,2,02-18-17,2:05,RUTA NACIONAL 34,,Sí,ACCESO SUR DE TARTAGAL ALTURA CAMINO AL BASURAL,Sin determinar,Ruta Nacional,Colisión vehículo-vehículo,Colisión vehículo-vehículo,,Sin determinar,,Intervención policial,,Masculino,15.0-19,No corresponde,Acompañante,,Motocicleta,Motocicleta,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13130,No,Imputado,Imputado idRegistro 13533,66,Salta,66133,Rivadavia,100,Santa Victoria Este,,,2017,2,02-19-17,0:00,CAMINO VECINAL MISION LA PAZ,,Sí,DISTANTE A 30 KM DE SANTA VICTORIA ESTE,Sin determinar,Calle,Otro,Caída del ocupante,Caída del vehículo,Sin determinar,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar,Sin determinar,,Sin determinar
13130,No,Víctima,Víctima idRegistro 16688,66,Salta,66133,Rivadavia,100,Santa Victoria Este,,,2017,2,02-19-17,0:00,CAMINO VECINAL MISION LA PAZ,,Sí,DISTANTE A 30 KM DE SANTA VICTORIA ESTE,Sin determinar,Calle,Otro,Caída del ocupante,Caída del vehículo,Sin determinar,,Intervención policial,,Masculino,30.0-34,No corresponde,Conductor,,Motocicleta,Motocicleta,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13131,No,Imputado,Imputado idRegistro 13534,66,Salta,66056,Grl. José de San Martín,220,Tartagal,-23,-64,2017,2,02-19-17,20:39,RUTA NACIONAL N° 34,,Sí,KM 1441,Sin determinar,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Sin determinar,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar,Sin determinar,,Sin determinar
13131,No,Víctima,Víctima idRegistro 16689,66,Salta,66056,Grl. José de San Martín,220,Tartagal,-23,-64,2017,2,02-19-17,20:39,RUTA NACIONAL N° 34,,Sí,KM 1441,Sin determinar,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Sin determinar,,Intervención policial,,Masculino,35.0-39,No corresponde,Conductor,,Automóvil,Automóvil,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13132,No,Imputado,Imputado idRegistro 13535,66,Salta,66147,Rosario de Lerma,10,Campo Quijano,-25,-66,2017,2,02-20-17,7:39,AV. 9 DE JULIO,,Sí,CALLE SAN MARTIN,Sin determinar,Calle,Colisión vehículo-vehículo,Colisión vehículo-vehículo,,Sin determinar,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,20.0-24,Sí,Motocicleta,Motocicleta,,Varón
13132,No,Víctima,Víctima idRegistro 16690,66,Salta,66147,Rosario de Lerma,10,Campo Quijano,-25,-66,2017,2,02-20-17,7:39,AV. 9 DE JULIO,,Sí,CALLE SAN MARTIN,Sin determinar,Calle,Colisión vehículo-vehículo,Colisión vehículo-vehículo,,Sin determinar,,Intervención policial,,Masculino,30.0-34,No corresponde,Conductor,,Motocicleta,Motocicleta,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13133,No,Imputado,Imputado idRegistro 13536,66,Salta,66140,Rosario de la Frontera,50,Rosario de la Frontera,-26,-65,2017,2,02-19-17,18:36,RUTA NACIONAL 9/34,,Sí,KM 1427,Sin determinar,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Sin determinar,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,40.0-44,Sí,Camioneta,Camioneta,,Varón
13133,No,Víctima,Víctima idRegistro 16691,66,Salta,66140,Rosario de la Frontera,50,Rosario de la Frontera,-26,-65,2017,2,02-19-17,18:36,RUTA NACIONAL 9/34,,Sí,KM 1427,Sin determinar,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Sin determinar,,Intervención policial,,Femenino,70.0-74,No corresponde,Acompañante,,Camioneta,Camioneta,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13133,No,Víctima,Víctima idRegistro 16692,66,Salta,66140,Rosario de la Frontera,50,Rosario de la Frontera,-26,-65,2017,2,02-19-17,18:36,RUTA NACIONAL 9/34,,Sí,KM 1427,Sin determinar,Ruta Nacional,Vuelco-Despistes,Vuelco-despistes,,Sin determinar,,Intervención policial,,Femenino,40.0-44,No corresponde,Acompañante,,Camioneta,Camioneta,,Mujer,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13134,No,Imputado,Imputado idRegistro 13537,66,Salta,66140,Rosario de la Frontera,50,Rosario de la Frontera,-26,-65,2017,2,02-20-17,20:33,JURAMENTO,,Sí,AV. LAS CARRETAS,Sin determinar,Calle,Colisión vehículo-vehículo,Colisión vehículo-vehículo,,Sin determinar,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Masculino,55.0-59,Sí,Camioneta,Camioneta,,Varón
13134,No,Víctima,Víctima idRegistro 16693,66,Salta,66140,Rosario de la Frontera,50,Rosario de la Frontera,-26,-65,2017,2,02-20-17,20:33,JURAMENTO,,Sí,AV. LAS CARRETAS,Sin determinar,Calle,Colisión vehículo-vehículo,Colisión vehículo-vehículo,,Sin determinar,,Intervención policial,,Masculino,4 o menos,No corresponde,Acompañante,,Bicicleta,Bicicleta,,Varón,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde
13135,No,Imputado,Imputado idRegistro 13538,66,Salta,66028,Capital,50,Salta,,,2017,2,02-20-17,6:49,RUTA PROVINCIAL N° 26,,Sí,ALTURA ESCUELA VELARDE,Sin determinar,Ruta Provincial,Colisión vehículo-vehículo,Colisión vehículo-vehículo,,Sin determinar,,Intervención policial,,No corresponde,No corresponde,No corresponde,No corresponde,,No corresponde,-----,,No corresponde,Sin determinar,Sin determinar,Sí,Automóvil,Automóvil,,Sin determinar
